og_id	cog	cog_name	ko	ko_name	pfams	pfam_names	n_genes	n_genomes	prevalence	cog_support	cog_coverage	top_cog_rate	cog_gene	cog_letter	cog_category	ko_support	ko_coverage	top_ko_rate	pfam_coverage	n_pfam_types
OG0003797	NA	No Annotation	NA	No Annotation	NA	No Annotation	3	1	0.0018450184501845018	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003798	NA	No Annotation	NA	No Annotation	NA	No Annotation	3	3	0.005535055350553505	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003799	NA	No Annotation	NA	No Annotation	NA	No Annotation	3	3	0.005535055350553505	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003800	NA	No Annotation	NA	No Annotation	NA	No Annotation	3	3	0.005535055350553505	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003801	COG3473	Maleate cis-trans isomerase	K01799	maleate isomerase [EC:5.2.1.1]	PF17645.4	Amdase	3	3	0.005535055350553505	3	1	1	NA	Q	Secondary metabolites biosynthesis, transport and catabolism	3	1	1	1	1
OG0003802	COG3292	Periplasmic ligand-binding sensor domain	K19693	AraC family transcriptional regulator, chitin signaling transcriptional activator	PF07494.14,PF07495.16	Reg_prop,Y_Y_Y	3	3	0.005535055350553505	3	1	1	NA	T	Signal transduction mechanisms	1	0.3333333333333333	0.3333333333333333	1	2
OG0003803	COG1341	Polynucleotide 5'-kinase, involved in rRNA processing	NA	No Annotation	PF11746.11	DUF3303	3	2	0.0036900369003690036	1	0.3333333333333333	0.3333333333333333	Grc3	J	Translation, ribosomal structure and biogenesis	0	0	0	1	1
OG0003804	NA	No Annotation	NA	No Annotation	NA	No Annotation	3	3	0.005535055350553505	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003805	COG0451	Nucleoside-diphosphate-sugar epimerase	K15894	UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase [EC:4.2.1.115 5.1.3.-]	PF02719.18	Polysacc_synt_2	2	2	0.0036900369003690036	2	1	1	WcaG	M	Cell wall/membrane/envelope biogenesis	2	1	1	1	1
OG0003806	COG0451	Nucleoside-diphosphate-sugar epimerase	NA	No Annotation	PF16363.8	GDP_Man_Dehyd	2	2	0.0036900369003690036	1	1	0.5	WcaG	M	Cell wall/membrane/envelope biogenesis	0	0	0	1	1
OG0003807	COG0463	Glycosyltransferase involved in cell wall bisynthesis	NA	No Annotation	PF00535.29	Glycos_transf_2	2	2	0.0036900369003690036	1	0.5	0.5	WcaA	M	Cell wall/membrane/envelope biogenesis	0	0	0	0.5	1
OG0003808	COG0463	Glycosyltransferase involved in cell wall bisynthesis	NA	No Annotation	PF00535.29	Glycos_transf_2	2	2	0.0036900369003690036	1	0.5	0.5	WcaA	M	Cell wall/membrane/envelope biogenesis	0	0	0	0.5	1
OG0003809	COG0006	Xaa-Pro aminopeptidase	NA	No Annotation	PF00557.27,PF01321.21	Peptidase_M24,Creatinase_N	2	2	0.0036900369003690036	2	1	1	PepP	E	Amino acid transport and metabolism	0	0	0	1	2
OG0003810	COG0559	Branched-chain amino acid ABC-type transport system, permease component	K01997	branched-chain amino acid transport system permease protein	PF02653.19	BPD_transp_2	2	2	0.0036900369003690036	2	1	1	LivH	E	Amino acid transport and metabolism	2	1	1	1	1
OG0003811	COG0559	Branched-chain amino acid ABC-type transport system, permease component	K01997	branched-chain amino acid transport system permease protein	PF02653.19	BPD_transp_2	2	2	0.0036900369003690036	2	1	1	LivH	E	Amino acid transport and metabolism	2	1	1	1	1
OG0003812	NA	No Annotation	K15737	glutarate dioxygenase [EC:1.14.11.64]	PF08943.13	CsiD	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	2	1	1	1	1
OG0003813	NA	No Annotation	K15737	glutarate dioxygenase [EC:1.14.11.64]	PF08943.13	CsiD	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	1	0.5	0.5	1	1
OG0003814	NA	No Annotation	K15737	glutarate dioxygenase [EC:1.14.11.64]	PF08943.13	CsiD	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	1	0.5	0.5	1	1
OG0003815	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	NA	No Annotation	PF00440.26,PF13305.9	TetR_N,TetR_C_33	2	2	0.0036900369003690036	2	1	1	AcrR	K	Transcription	0	0	0	1	2
OG0003816	COG0189	Glutathione synthase, LysX or RimK-type ligase, ATP-grasp superfamily	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	2	1	1	LysX	E	Amino acid transport and metabolism	0	0	0	0	0
OG0003817	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003818	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003819	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003820	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003821	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003822	COG4734	Antirestriction protein ArdA	NA	No Annotation	PF07275.14	ArdA	2	2	0.0036900369003690036	2	1	1	ArdA	V	Defense mechanisms	0	0	0	1	1
OG0003823	NA	No Annotation	NA	No Annotation	PF03567.17	Sulfotransfer_2	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0.5	1
OG0003824	NA	No Annotation	NA	No Annotation	PF08282.15	Hydrolase_3	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0.5	1
OG0003825	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003826	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003827	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003828	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003829	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003830	COG0859	ADP-heptose:LPS heptosyltransferase	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	2	1	1	RfaF	M	Cell wall/membrane/envelope biogenesis	0	0	0	0	0
OG0003831	COG3981	Predicted acetyltransferase	NA	No Annotation	PF00583.28	Acetyltransf_1	2	2	0.0036900369003690036	1	0.5	0.5	NA	R	General function prediction only	0	0	0	0.5	1
OG0003832	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003833	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003834	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003835	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003836	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003837	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003838	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003839	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003840	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003841	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003842	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003843	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003844	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	1	0.0018450184501845018	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003845	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003846	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003847	COG5633	Uncharacterized conserved protein YcfL	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	1	0.5	0.5	YcfL	S	Function unknown	0	0	0	0	0
OG0003848	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003849	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003850	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003851	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003852	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003853	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003854	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003855	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003856	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003857	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003858	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003859	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003860	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003861	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003862	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003863	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003864	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003865	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003866	COG3156	Type II secretory pathway, component PulK	K02460	general secretion pathway protein K	PF03934.16	T2SSK	2	2	0.0036900369003690036	2	1	1	PulK	U	Intracellular trafficking, secretion, and vesicular transport	2	1	1	1	1
OG0003867	COG4795	Type II secretion system protein PulJ/XcpW	K02459	general secretion pathway protein J	PF07963.15,PF11612.11	N_methyl,T2SSJ	2	2	0.0036900369003690036	2	1	1	PulJ/XcpW	U	Intracellular trafficking, secretion, and vesicular transport	2	1	1	1	2
OG0003868	COG2165	Type II secretion system/type IV prepilin peptidase GspO/PulO/PilD	NA	No Annotation	PF07963.15	N_methyl	2	2	0.0036900369003690036	1	1	0.5	GspO/PilD	N	Cell motility	0	0	0	1	1
OG0003869	COG3031	Type II secretion system/type IV pili GspC/PulC/PilP protein, contains PDZ domain	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	1	0.5	0.5	GspC/PilP	N	Cell motility	0	0	0	0	0
OG0003870	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003871	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003872	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003873	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003874	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003875	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003876	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003877	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003878	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003879	COG2110	O-acetyl-ADP-ribose deacetylase (regulator of RNase III), contains Macro domain	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	1	0.5	0.5	YmdB	J	Translation, ribosomal structure and biogenesis	0	0	0	0	0
OG0003880	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003881	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003882	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003883	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003884	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003885	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003886	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003887	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003888	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003889	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003890	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	1	0.0018450184501845018	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003891	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003892	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003893	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003894	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003895	COG1541	Phenylacetate-coenzyme A ligase PaaK, adenylate-forming domain family	K01912	phenylacetate-CoA ligase [EC:6.2.1.30]	NA	No Annotation	2	2	0.0036900369003690036	2	1	1	PaaK	H	Coenzyme transport and metabolism	2	1	1	0	0
OG0003896	NA	No Annotation	NA	No Annotation	PF01420.22	Methylase_S	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	1	1
OG0003897	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003898	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003899	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003900	NA	No Annotation	NA	No Annotation	PF00370.24	FGGY_N	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	1	1
OG0003901	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003902	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003903	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003904	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003905	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003906	NA	No Annotation	NA	No Annotation	PF10066.12	DUF2304	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	1	1
OG0003907	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003908	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003909	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003910	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003911	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003912	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003913	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003914	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003915	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003916	COG3392	Adenine-specific DNA methylase	K07318	adenine-specific DNA-methyltransferase [EC:2.1.1.72]	PF02086.18	MethyltransfD12	2	2	0.0036900369003690036	2	1	1	NA	L	Replication, recombination and repair	2	1	1	1	1
OG0003917	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003918	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003919	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003920	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003921	COG0438	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	NA	No Annotation	PF00534.23	Glycos_transf_1	2	2	0.0036900369003690036	1	0.5	0.5	RfaB	M	Cell wall/membrane/envelope biogenesis	0	0	0	0.5	1
OG0003922	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003923	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003924	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003925	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003926	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003927	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003928	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003929	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003930	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003931	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003932	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003933	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	NA	No Annotation	PF00027.32	cNMP_binding	2	2	0.0036900369003690036	2	1	1	Crp	T	Signal transduction mechanisms	0	0	0	1	1
OG0003934	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003935	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003936	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003937	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003938	NA	No Annotation	NA	No Annotation	PF04191.16	PEMT	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	1	1
OG0003939	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003940	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003941	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003942	COG0438	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	K03208	putative colanic acid biosynthesis glycosyltransferase WcaI	PF00534.23	Glycos_transf_1	2	2	0.0036900369003690036	1	0.5	0.5	RfaB	M	Cell wall/membrane/envelope biogenesis	1	0.5	0.5	0.5	1
OG0003943	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003944	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003945	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003946	COG0574	Phosphoenolpyruvate synthase/pyruvate phosphate dikinase	NA	No Annotation	PF01326.22	PPDK_N	2	2	0.0036900369003690036	2	1	1	PpsA	G	Carbohydrate transport and metabolism	0	0	0	1	1
OG0003947	COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	1	0.5	0.5	DppC	E	Amino acid transport and metabolism	0	0	0	0	0
OG0003948	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003949	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003950	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003951	COG3696	Cu/Ag efflux pump CusA	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	1	0.5	0.5	CusA	P	Inorganic ion transport and metabolism	0	0	0	0	0
OG0003952	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003953	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003954	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003955	COG0417	DNA polymerase B elongation subunit	NA	No Annotation	PF03104.22	DNA_pol_B_exo1	2	2	0.0036900369003690036	1	1	0.5	PolB	L	Replication, recombination and repair	0	0	0	0.5	1
OG0003956	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003957	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003958	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003959	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
OG0003960	COG3680	Uncharacterized protein, contains GIY-YIG domain	K09968	uncharacterized protein	NA	No Annotation	2	2	0.0036900369003690036	2	1	1	NA	S	Function unknown	2	1	1	0	0
OG0003961	NA	No Annotation	NA	No Annotation	NA	No Annotation	2	2	0.0036900369003690036	0	0	0	NA	NA	No Annotation	0	0	0	0	0
